tname	annotation	tfgenename	tfcount	rgenename	rcount	nprttype
Male reproductive glands	secretory cell of the male reproductive tract	gsb	2	natalisin	2	np
Male reproductive glands	secretory cell of the male reproductive tract	gsb	10	sNPF	10	np
Male reproductive glands	secretory cell of the male reproductive tract	gsb-n	10	sNPF	10	np
Male reproductive glands	secretory cell of the male reproductive tract	kay	4	natalisin	4	np
Male reproductive glands	secretory cell of the male reproductive tract	lbe	2	AstA	2	np
Male reproductive glands	secretory cell of the male reproductive tract	lbl	2	AstA	2	np
Male reproductive glands	secretory cell of the male reproductive tract	lbl	4	natalisin	4	np
Male reproductive glands	secretory cell of the male reproductive tract	pho	2	natalisin	2	np
Male reproductive glands	secretory cell of the male reproductive tract	prd	20	sNPF	20	np
Male reproductive glands	secretory cell of the male reproductive tract	sob	2	natalisin	2	np
Male reproductive glands	secretory cell of the male reproductive tract	svp	2	AstA	2	np
Male reproductive glands	secretory cell of the male reproductive tract	svp	4	natalisin	4	np
Male reproductive glands	secretory cell of the male reproductive tract	trx	10	sNPF	10	np
Male reproductive glands	secretory cell of the male reproductive tract	tx	8	sNPF	8	np
Male reproductive glands	secretory cell of the male reproductive tract	unc-4	20	sNPF	20	np
Male reproductive glands	unannotated	Atf6	2	sNPF	2	np
Male reproductive glands	unannotated	Cf2	1	sNPF	1	np
Male reproductive glands	unannotated	E2f1	2	sNPF	2	np
Male reproductive glands	unannotated	EcR	2	sNPF	2	np
Male reproductive glands	unannotated	Eip74EF	1	sNPF	1	np
Male reproductive glands	unannotated	Hnf4	2	sNPF	2	np
Male reproductive glands	unannotated	Hr78	1	sNPF	1	np
Male reproductive glands	unannotated	Mondo	1	sNPF	1	np
Male reproductive glands	unannotated	Psi	1	sNPF	1	np
Male reproductive glands	unannotated	Trf2	1	sNPF	1	np
Male reproductive glands	unannotated	crc	1	sNPF	1	np
Male reproductive glands	unannotated	foxo	2	sNPF	2	np
Male reproductive glands	unannotated	gsb	1	sNPF	1	np
Male reproductive glands	unannotated	gsb-n	1	sNPF	1	np
Male reproductive glands	unannotated	prd	2	sNPF	2	np
Male reproductive glands	unannotated	trx	1	sNPF	1	np
Male reproductive glands	unannotated	tx	1	sNPF	1	np
Male reproductive glands	unannotated	unc-4	2	sNPF	2	np
Malpighian tubule	adult fat body	Kr	1	sNPF	1	np
Malpighian tubule	adult fat body	ovo	2	sNPF	2	np
Malpighian tubule	adult Malpighian tubule principal cell	Atf3	36	natalisin	36	np
Malpighian tubule	adult Malpighian tubule principal cell	CG44247	24	AstA	24	np
Malpighian tubule	adult Malpighian tubule principal cell	Cf2	36	natalisin	36	np
Malpighian tubule	adult Malpighian tubule principal cell	CrebA	36	natalisin	36	np
Malpighian tubule	adult Malpighian tubule principal cell	CrebB	36	natalisin	36	np
Malpighian tubule	adult Malpighian tubule principal cell	Dp	37	natalisin	37	np
Malpighian tubule	adult Malpighian tubule principal cell	E2f1	68	natalisin	68	np
Malpighian tubule	adult Malpighian tubule principal cell	E2f2	33	natalisin	33	np
Malpighian tubule	adult Malpighian tubule principal cell	ERR	36	natalisin	36	np
Malpighian tubule	adult Malpighian tubule principal cell	FoxK	37	natalisin	37	np
Malpighian tubule	adult Malpighian tubule principal cell	GATAd	36	natalisin	36	np
Malpighian tubule	adult Malpighian tubule principal cell	GATAe	36	natalisin	36	np
Malpighian tubule	adult Malpighian tubule principal cell	Hnf4	71	natalisin	71	np
Malpighian tubule	adult Malpighian tubule principal cell	Hsf	36	natalisin	36	np
Malpighian tubule	adult Malpighian tubule principal cell	Myc	36	natalisin	36	np
Malpighian tubule	adult Malpighian tubule principal cell	Pdp1	36	natalisin	36	np
Malpighian tubule	adult Malpighian tubule principal cell	Stat92E	36	natalisin	36	np
Malpighian tubule	adult Malpighian tubule principal cell	Tob	36	natalisin	36	np
Malpighian tubule	adult Malpighian tubule principal cell	Xbp1	2	Pdf	2	np
Malpighian tubule	adult Malpighian tubule principal cell	Xbp1	36	natalisin	36	np
Malpighian tubule	adult Malpighian tubule principal cell	gcm2	23	natalisin	23	np
Malpighian tubule	adult Malpighian tubule principal cell	jim	72	natalisin	72	np
Malpighian tubule	adult Malpighian tubule principal cell	kay	65	natalisin	65	np
Malpighian tubule	adult Malpighian tubule principal cell	ovo	3	sNPF	3	np
Malpighian tubule	adult Malpighian tubule principal cell	sqz	30	natalisin	30	np
Malpighian tubule	adult Malpighian tubule principal cell	srp	36	natalisin	36	np
Malpighian tubule	adult Malpighian tubule principal cell of initial segment	Atf3	20	natalisin	20	np
Malpighian tubule	adult Malpighian tubule principal cell of initial segment	CG44247	23	AstA	23	np
Malpighian tubule	adult Malpighian tubule principal cell of initial segment	Cf2	20	natalisin	20	np
Malpighian tubule	adult Malpighian tubule principal cell of initial segment	CrebA	20	natalisin	20	np
Malpighian tubule	adult Malpighian tubule principal cell of initial segment	CrebB	20	natalisin	20	np
Malpighian tubule	adult Malpighian tubule principal cell of initial segment	Dp	22	natalisin	22	np
Malpighian tubule	adult Malpighian tubule principal cell of initial segment	E2f1	40	natalisin	40	np
Malpighian tubule	adult Malpighian tubule principal cell of initial segment	E2f2	20	natalisin	20	np
Malpighian tubule	adult Malpighian tubule principal cell of initial segment	ERR	20	natalisin	20	np
Malpighian tubule	adult Malpighian tubule principal cell of initial segment	FoxK	22	natalisin	22	np
Malpighian tubule	adult Malpighian tubule principal cell of initial segment	GATAd	20	natalisin	20	np
Malpighian tubule	adult Malpighian tubule principal cell of initial segment	GATAe	20	natalisin	20	np
Malpighian tubule	adult Malpighian tubule principal cell of initial segment	Hnf4	39	natalisin	39	np
Malpighian tubule	adult Malpighian tubule principal cell of initial segment	Hsf	20	natalisin	20	np
Malpighian tubule	adult Malpighian tubule principal cell of initial segment	Myc	20	natalisin	20	np
Malpighian tubule	adult Malpighian tubule principal cell of initial segment	Pdp1	20	natalisin	20	np
Malpighian tubule	adult Malpighian tubule principal cell of initial segment	Stat92E	21	natalisin	21	np
Malpighian tubule	adult Malpighian tubule principal cell of initial segment	Tob	20	natalisin	20	np
Malpighian tubule	adult Malpighian tubule principal cell of initial segment	Xbp1	20	natalisin	20	np
Malpighian tubule	adult Malpighian tubule principal cell of initial segment	gcm2	10	natalisin	10	np
