tname	annotation	tfgenename	tfcount	rgenename	rcount	nprttype
Proboscis	unannotated	grh	19	CrzR	19	npr
Proboscis	unannotated	grh	7	PK1-R	7	npr
Proboscis	unannotated	grh	52	sNPF-R	52	npr
Proboscis	unannotated	grn	191	AstA-R1	191	npr
Proboscis	unannotated	H15	14	TkR86C	14	npr
Proboscis	unannotated	HGTX	1	sNPF-R	1	npr
Proboscis	unannotated	Hnf4	226	AstA-R1	226	npr
Proboscis	unannotated	Hnf4	210	AstC-R1	210	npr
Proboscis	unannotated	Hnf4	56	AstC-R2	56	npr
Proboscis	unannotated	Hnf4	38	CrzR	38	npr
Proboscis	unannotated	Hnf4	86	FMRFaR	86	npr
Proboscis	unannotated	Hnf4	66	SIFaR	66	npr
Proboscis	unannotated	Hnf4	28	TkR86C	28	npr
Proboscis	unannotated	Hr78	19	CrzR	19	npr
Proboscis	unannotated	knrl	254	Pdfr	254	npr
Proboscis	unannotated	knrl	47	SIFaR	47	npr
Proboscis	unannotated	Lim1	112	AstA-R1	112	npr
Proboscis	unannotated	Lim1	28	AstC-R2	28	npr
Proboscis	unannotated	lola	105	AstC-R1	105	npr
Proboscis	unannotated	maf-S	7	AstC-R2	7	npr
Proboscis	unannotated	Mef2	28	AstC-R2	28	npr
Proboscis	unannotated	Mef2	43	FMRFaR	43	npr
Proboscis	unannotated	Mef2	33	SIFaR	33	npr
Proboscis	unannotated	Mef2	52	sNPF-R	52	npr
Proboscis	unannotated	Mef2	14	TkR86C	14	npr
Proboscis	unannotated	Mitf	43	FMRFaR	43	npr
Proboscis	unannotated	Mitf	52	sNPF-R	52	npr
Proboscis	unannotated	Mondo	113	AstA-R1	113	npr
Proboscis	unannotated	Mondo	28	AstC-R2	28	npr
Proboscis	unannotated	Mondo	52	sNPF-R	52	npr
Proboscis	unannotated	Myc	150	Pdfr	150	npr
Proboscis	unannotated	nej	105	AstC-R1	105	npr
Proboscis	unannotated	nej	33	SIFaR	33	npr
Proboscis	unannotated	nej	52	sNPF-R	52	npr
Proboscis	unannotated	NfI	226	AstA-R1	226	npr
Proboscis	unannotated	NfI	210	AstC-R1	210	npr
Proboscis	unannotated	NfI	86	FMRFaR	86	npr
Proboscis	unannotated	NfI	12	NPFR	12	npr
Proboscis	unannotated	NfI	300	Pdfr	300	npr
Proboscis	unannotated	NfI	66	SIFaR	66	npr
Proboscis	unannotated	NfI	104	sNPF-R	104	npr
Proboscis	unannotated	oc	105	AstC-R1	105	npr
Proboscis	unannotated	Oli	109	AstA-R1	109	npr
Proboscis	unannotated	Oli	105	AstC-R1	105	npr
Proboscis	unannotated	Oli	28	AstC-R2	28	npr
Proboscis	unannotated	Oli	33	SIFaR	33	npr
Proboscis	unannotated	onecut	113	AstA-R1	113	npr
Proboscis	unannotated	onecut	105	AstC-R1	105	npr
Proboscis	unannotated	onecut	28	AstC-R2	28	npr
Proboscis	unannotated	onecut	6	NPFR	6	npr
Proboscis	unannotated	onecut	150	Pdfr	150	npr
Proboscis	unannotated	onecut	33	SIFaR	33	npr
Proboscis	unannotated	onecut	52	sNPF-R	52	npr
Proboscis	unannotated	onecut	14	TkR86C	14	npr
Proboscis	unannotated	otp	52	sNPF-R	52	npr
Proboscis	unannotated	pan	113	AstA-R1	113	npr
Proboscis	unannotated	pan	43	FMRFaR	43	npr
Proboscis	unannotated	pan	150	Pdfr	150	npr
Proboscis	unannotated	pan	52	sNPF-R	52	npr
Proboscis	unannotated	pb	38	CrzR	38	npr
Proboscis	unannotated	Pdp1	43	FMRFaR	43	npr
Proboscis	unannotated	Pdp1	52	sNPF-R	52	npr
Proboscis	unannotated	peb	113	AstA-R1	113	npr
Proboscis	unannotated	peb	105	AstC-R1	105	npr
Proboscis	unannotated	peb	43	FMRFaR	43	npr
Proboscis	unannotated	peb	14	TkR86C	14	npr
Proboscis	unannotated	pho	6	NPFR	6	npr
Proboscis	unannotated	Rbp6	113	AstA-R1	113	npr
Proboscis	unannotated	Rbp6	105	AstC-R1	105	npr
Proboscis	unannotated	Rbp6	28	AstC-R2	28	npr
Proboscis	unannotated	Rbp6	43	FMRFaR	43	npr
Proboscis	unannotated	Rbp6	150	Pdfr	150	npr
Proboscis	unannotated	Rbp6	33	SIFaR	33	npr
Proboscis	unannotated	Rbp6	52	sNPF-R	52	npr
Proboscis	unannotated	Rbp6	14	TkR86C	14	npr
Proboscis	unannotated	Rel	12	PK1-R	12	npr
Proboscis	unannotated	Rfx	113	AstA-R1	113	npr
Proboscis	unannotated	Rfx	105	AstC-R1	105	npr
Proboscis	unannotated	Rfx	6	NPFR	6	npr
Proboscis	unannotated	Rfx	52	sNPF-R	52	npr
Proboscis	unannotated	rn	52	SIFaR	52	npr
Proboscis	unannotated	Rx	113	AstA-R1	113	npr
Proboscis	unannotated	Rx	33	SIFaR	33	npr
Proboscis	unannotated	Scr	19	CrzR	19	npr
Proboscis	unannotated	scro	223	AstA-R1	223	npr
Proboscis	unannotated	scro	65	SIFaR	65	npr
Proboscis	unannotated	scro	100	sNPF-R	100	npr
Proboscis	unannotated	scrt	19	CrzR	19	npr
Proboscis	unannotated	slp1	14	TkR86C	14	npr
Proboscis	unannotated	sob	51	sNPF-R	51	npr
Proboscis	unannotated	Sox102F	209	AstC-R1	209	npr
Proboscis	unannotated	Sox102F	37	CrzR	37	npr
Proboscis	unannotated	Sox102F	66	SIFaR	66	npr
Proboscis	unannotated	Sox21b	105	AstC-R1	105	npr
Proboscis	unannotated	Sox21b	28	AstC-R2	28	npr
Proboscis	unannotated	Sox21b	52	sNPF-R	52	npr
Proboscis	unannotated	SoxN	113	AstA-R1	113	npr
Proboscis	unannotated	SoxN	105	AstC-R1	105	npr
Proboscis	unannotated	SoxN	28	AstC-R2	28	npr
Proboscis	unannotated	SoxN	150	Pdfr	150	npr
Proboscis	unannotated	SoxN	33	SIFaR	33	npr
Proboscis	unannotated	sr	160	AstA-R1	160	npr
Proboscis	unannotated	sr	129	AstC-R1	129	npr
Proboscis	unannotated	sr	33	AstC-R2	33	npr
Proboscis	unannotated	sr	57	FMRFaR	57	npr
Proboscis	unannotated	sr	9	NPFR	9	npr
Proboscis	unannotated	sr	43	SIFaR	43	npr
Proboscis	unannotated	sr	19	TkR86C	19	npr
Proboscis	unannotated	srp	150	Pdfr	150	npr
Proboscis	unannotated	ss	113	AstA-R1	113	npr
Proboscis	unannotated	ss	105	AstC-R1	105	npr
Proboscis	unannotated	ss	28	AstC-R2	28	npr
Proboscis	unannotated	ss	6	NPFR	6	npr
Proboscis	unannotated	ss	7	PK1-R	7	npr
Proboscis	unannotated	sv	300	Pdfr	300	npr
Proboscis	unannotated	svp	37	CrzR	37	npr
Proboscis	unannotated	svp	300	Pdfr	300	npr
Proboscis	unannotated	TfAP-2	145	Pdfr	145	npr
Proboscis	unannotated	Trf2	113	AstA-R1	113	npr
Proboscis	unannotated	Trf2	28	AstC-R2	28	npr
Proboscis	unannotated	Trf2	150	Pdfr	150	npr
Proboscis	unannotated	Trf2	52	sNPF-R	52	npr
Proboscis	unannotated	Trf2	14	TkR86C	14	npr
Proboscis	unannotated	trx	6	NPFR	6	npr
Proboscis	unannotated	trx	52	sNPF-R	52	npr
Proboscis	unannotated	Usf	52	sNPF-R	52	npr
Proboscis	unannotated	vnd	23	SIFaR	23	npr
Proboscis	unannotated	vri	206	AstC-R1	206	npr
Proboscis	unannotated	vri	103	sNPF-R	103	npr
Proboscis	unannotated	Vsx2	28	AstC-R2	28	npr
Proboscis	unannotated	vtd	6	NPFR	6	npr
Proboscis	unannotated	Xbp1	34	CrzR	34	npr
Proboscis	unannotated	Xbp1	12	PK1-R	12	npr
Proboscis	unannotated	zfh2	118	AstC-R1	118	npr
Proboscis	unannotated	zfh2	36	CrzR	36	npr
Testis	adult fat body	Abd-B	3	sNPF-R	3	npr
Testis	adult fat body	Atf3	1	FMRFaR	1	npr
Testis	adult fat body	Atf3	66	Pdfr	66	npr
Testis	adult fat body	Atf3	3	sNPF-R	3	npr
Testis	adult fat body	bs	4	SIFaR	4	npr
Testis	adult fat body	cnc	8	AstA-R1	8	npr
Testis	adult fat body	Dif	66	Pdfr	66	npr
Testis	adult fat body	Dif	3	sNPF-R	3	npr
Testis	adult fat body	Dp	5	SIFaR	5	npr
Testis	adult fat body	Dr	3	sNPF-R	3	npr
Testis	adult fat body	E2f1	66	Pdfr	66	npr
Testis	adult fat body	Hsf	5	SIFaR	5	npr
Testis	adult fat body	kay	1	FMRFaR	1	npr
Testis	adult fat body	kay	2	NPFR	2	npr
Testis	adult fat body	klu	2	AstA-R1	2	npr
Testis	adult fat body	Lmx1a	1	sNPF-R	1	npr
Testis	adult fat body	Mef2	1	AstA-R2	1	npr
Testis	adult fat body	Mef2	1	FMRFaR	1	npr
Testis	adult fat body	Mef2	2	NPFR	2	npr
Testis	adult fat body	NfI	1	AstA-R2	1	npr
Testis	adult fat body	NfI	1	AstC-R1	1	npr
Testis	adult fat body	pan	8	AstA-R1	8	npr
Testis	adult fat body	Poxm	3	sNPF-R	3	npr
Testis	adult fat body	slp2	1	AstC-R1	1	npr
Testis	adult fat body	slp2	2	AstC-R2	2	npr
Testis	adult fat body	Sox100B	65	Pdfr	65	npr
Testis	adult fat body	SREBP	2	AstC-R2	2	npr
Testis	adult fat body	srp	2	NPFR	2	npr
Testis	adult fat body	Trf2	8	AstA-R1	8	npr
Testis	adult fat body	Trf2	66	Pdfr	66	npr
Testis	adult fat body	Trf2	5	SIFaR	5	npr
Testis	adult fat body	yps	8	AstA-R1	8	npr
Testis	adult neuron	Abd-B	13	sNPF-R	13	npr
Testis	adult neuron	Atf3	12	FMRFaR	12	npr
Testis	adult neuron	Atf3	8	Pdfr	8	npr
Testis	adult neuron	Atf3	13	sNPF-R	13	npr
Testis	adult neuron	BEAF-32	6	TkR86C	6	npr
Testis	adult neuron	bs	4	SIFaR	4	npr
Testis	adult neuron	cnc	16	AstA-R1	16	npr
Testis	adult neuron	Dif	8	Pdfr	8	npr
Testis	adult neuron	Dif	13	sNPF-R	13	npr
Testis	adult neuron	Dp	4	SIFaR	4	npr
Testis	adult neuron	Dr	13	sNPF-R	13	npr
Testis	adult neuron	E2f1	8	Pdfr	8	npr
Testis	adult neuron	Hsf	4	SIFaR	4	npr
Testis	adult neuron	kay	12	FMRFaR	12	npr
Testis	adult neuron	kay	2	NPFR	2	npr
Testis	adult neuron	klu	11	AstA-R1	11	npr
Testis	adult neuron	klu	2	CrzR	2	npr
Testis	adult neuron	Lmx1a	1	AstA-R2	1	npr
Testis	adult neuron	Lmx1a	10	AstC-R1	10	npr
Testis	adult neuron	Lmx1a	12	sNPF-R	12	npr
Testis	adult neuron	Mef2	1	AstA-R2	1	npr
Testis	adult neuron	Mef2	12	FMRFaR	12	npr
Testis	adult neuron	Mef2	2	NPFR	2	npr
Testis	adult neuron	NfI	1	AstA-R2	1	npr
Testis	adult neuron	NfI	10	AstC-R1	10	npr
Testis	adult neuron	pan	16	AstA-R1	16	npr
Testis	adult neuron	Poxm	13	sNPF-R	13	npr
Testis	adult neuron	slp2	10	AstC-R1	10	npr
Testis	adult neuron	slp2	9	AstC-R2	9	npr
Testis	adult neuron	Sox100B	8	Pdfr	8	npr
Testis	adult neuron	SREBP	9	AstC-R2	9	npr
Testis	adult neuron	srp	2	NPFR	2	npr
Testis	adult neuron	Trf2	16	AstA-R1	16	npr
Testis	adult neuron	Trf2	8	Pdfr	8	npr
Testis	adult neuron	Trf2	4	SIFaR	4	npr
Testis	adult neuron	yps	16	AstA-R1	16	npr
Testis	adult tracheocyte	Abd-B	6	sNPF-R	6	npr
Testis	adult tracheocyte	Atf3	1	FMRFaR	1	npr
Testis	adult tracheocyte	Atf3	23	Pdfr	23	npr
Testis	adult tracheocyte	Atf3	6	sNPF-R	6	npr
Testis	adult tracheocyte	bs	1	SIFaR	1	npr
Testis	adult tracheocyte	cnc	17	AstA-R1	17	npr
Testis	adult tracheocyte	Dif	23	Pdfr	23	npr
Testis	adult tracheocyte	Dif	6	sNPF-R	6	npr
Testis	adult tracheocyte	Dp	1	SIFaR	1	npr
Testis	adult tracheocyte	Dr	6	sNPF-R	6	npr
Testis	adult tracheocyte	E2f1	23	Pdfr	23	npr
Testis	adult tracheocyte	Hsf	1	SIFaR	1	npr
Testis	adult tracheocyte	kay	1	FMRFaR	1	npr
Testis	adult tracheocyte	kay	1	NPFR	1	npr
Testis	adult tracheocyte	klu	11	AstA-R1	11	npr
Testis	adult tracheocyte	Lmx1a	1	AstA-R2	1	npr
Testis	adult tracheocyte	Lmx1a	4	sNPF-R	4	npr
Testis	adult tracheocyte	Mef2	1	AstA-R2	1	npr
Testis	adult tracheocyte	Mef2	1	FMRFaR	1	npr
Testis	adult tracheocyte	Mef2	1	NPFR	1	npr
Testis	adult tracheocyte	NfI	1	AstA-R2	1	npr
Testis	adult tracheocyte	pan	17	AstA-R1	17	npr
Testis	adult tracheocyte	Poxm	6	sNPF-R	6	npr
Testis	adult tracheocyte	slp2	5	AstC-R2	5	npr
Testis	adult tracheocyte	Sox100B	23	Pdfr	23	npr
Testis	adult tracheocyte	SREBP	5	AstC-R2	5	npr
Testis	adult tracheocyte	srp	1	NPFR	1	npr
Testis	adult tracheocyte	Trf2	17	AstA-R1	17	npr
Testis	adult tracheocyte	Trf2	23	Pdfr	23	npr
Testis	adult tracheocyte	Trf2	1	SIFaR	1	npr
Testis	adult tracheocyte	yps	17	AstA-R1	17	npr
Testis	cyst cell branch a	Abd-B	6	sNPF-R	6	npr
Testis	cyst cell branch a	Atf3	4	FMRFaR	4	npr
Testis	cyst cell branch a	Atf3	5	Pdfr	5	npr
Testis	cyst cell branch a	Atf3	6	sNPF-R	6	npr
Testis	cyst cell branch a	BEAF-32	2	TkR86C	2	npr
Testis	cyst cell branch a	bs	2	SIFaR	2	npr
Testis	cyst cell branch a	cnc	24	AstA-R1	24	npr
Testis	cyst cell branch a	Dif	5	Pdfr	5	npr
Testis	cyst cell branch a	Dif	6	sNPF-R	6	npr
Testis	cyst cell branch a	Dp	2	SIFaR	2	npr
Testis	cyst cell branch a	Dr	6	sNPF-R	6	npr
Testis	cyst cell branch a	E2f1	5	Pdfr	5	npr
Testis	cyst cell branch a	Hsf	2	SIFaR	2	npr
Testis	cyst cell branch a	kay	4	FMRFaR	4	npr
Testis	cyst cell branch a	kay	1	NPFR	1	npr
Testis	cyst cell branch a	klu	7	AstA-R1	7	npr
Testis	cyst cell branch a	Lmx1a	2	sNPF-R	2	npr
Testis	cyst cell branch a	Mef2	4	FMRFaR	4	npr
Testis	cyst cell branch a	Mef2	1	NPFR	1	npr
Testis	cyst cell branch a	NfI	1	AstC-R1	1	npr
Testis	cyst cell branch a	pan	24	AstA-R1	24	npr
Testis	cyst cell branch a	Poxm	6	sNPF-R	6	npr
Testis	cyst cell branch a	slp2	1	AstC-R1	1	npr
Testis	cyst cell branch a	slp2	8	AstC-R2	8	npr
Testis	cyst cell branch a	Sox100B	4	Pdfr	4	npr
Testis	cyst cell branch a	SREBP	9	AstC-R2	9	npr
Testis	cyst cell branch a	srp	1	NPFR	1	npr
Testis	cyst cell branch a	Trf2	24	AstA-R1	24	npr
Testis	cyst cell branch a	Trf2	5	Pdfr	5	npr
Testis	cyst cell branch a	Trf2	2	SIFaR	2	npr
Testis	cyst cell branch a	yps	24	AstA-R1	24	npr
Testis	cyst cell branch b	Abd-B	2	sNPF-R	2	npr
Testis	cyst cell branch b	Atf3	1	FMRFaR	1	npr
Testis	cyst cell branch b	Atf3	11	Pdfr	11	npr
Testis	cyst cell branch b	Atf3	2	sNPF-R	2	npr
Testis	cyst cell branch b	cnc	30	AstA-R1	30	npr
Testis	cyst cell branch b	Dif	11	Pdfr	11	npr
Testis	cyst cell branch b	Dif	2	sNPF-R	2	npr
Testis	cyst cell branch b	Dr	2	sNPF-R	2	npr
Testis	cyst cell branch b	E2f1	11	Pdfr	11	npr
Testis	cyst cell branch b	kay	1	FMRFaR	1	npr
Testis	cyst cell branch b	kay	3	NPFR	3	npr
Testis	cyst cell branch b	klu	13	AstA-R1	13	npr
Testis	cyst cell branch b	Lmx1a	5	AstC-R1	5	npr
Testis	cyst cell branch b	Mef2	1	FMRFaR	1	npr
Testis	cyst cell branch b	Mef2	3	NPFR	3	npr
Testis	cyst cell branch b	NfI	21	AstC-R1	21	npr
Testis	cyst cell branch b	pan	30	AstA-R1	30	npr
Testis	cyst cell branch b	Poxm	2	sNPF-R	2	npr
Testis	cyst cell branch b	slp2	20	AstC-R1	20	npr
Testis	cyst cell branch b	slp2	19	AstC-R2	19	npr
Testis	cyst cell branch b	Sox100B	11	Pdfr	11	npr
Testis	cyst cell branch b	SREBP	20	AstC-R2	20	npr
Testis	cyst cell branch b	srp	3	NPFR	3	npr
Testis	cyst cell branch b	Trf2	30	AstA-R1	30	npr
Testis	cyst cell branch b	Trf2	11	Pdfr	11	npr
Testis	cyst cell branch b	yps	30	AstA-R1	30	npr
Testis	cyst cell intermediate	Abd-B	21	sNPF-R	21	npr
Testis	cyst cell intermediate	Atf3	112	FMRFaR	112	npr
Testis	cyst cell intermediate	Atf3	257	Pdfr	257	npr
Testis	cyst cell intermediate	Atf3	31	sNPF-R	31	npr
Testis	cyst cell intermediate	BEAF-32	3	TkR86C	3	npr
Testis	cyst cell intermediate	bs	5	SIFaR	5	npr
Testis	cyst cell intermediate	cnc	126	AstA-R1	126	npr
Testis	cyst cell intermediate	Dif	257	Pdfr	257	npr
Testis	cyst cell intermediate	Dif	31	sNPF-R	31	npr
Testis	cyst cell intermediate	Dp	5	SIFaR	5	npr
Testis	cyst cell intermediate	Dr	31	sNPF-R	31	npr
Testis	cyst cell intermediate	E2f1	257	Pdfr	257	npr
Testis	cyst cell intermediate	Hsf	5	SIFaR	5	npr
Testis	cyst cell intermediate	kay	112	FMRFaR	112	npr
Testis	cyst cell intermediate	kay	11	NPFR	11	npr
Testis	cyst cell intermediate	klu	38	AstA-R1	38	npr
Testis	cyst cell intermediate	klu	1	CrzR	1	npr
Testis	cyst cell intermediate	Lmx1a	2	AstA-R2	2	npr
Testis	cyst cell intermediate	Lmx1a	1	AstC-R1	1	npr
Testis	cyst cell intermediate	Lmx1a	3	sNPF-R	3	npr
Testis	cyst cell intermediate	Mef2	16	AstA-R2	16	npr
Testis	cyst cell intermediate	Mef2	112	FMRFaR	112	npr
Testis	cyst cell intermediate	Mef2	11	NPFR	11	npr
Testis	cyst cell intermediate	NfI	16	AstA-R2	16	npr
Testis	cyst cell intermediate	NfI	13	AstC-R1	13	npr
Testis	cyst cell intermediate	pan	126	AstA-R1	126	npr
Testis	cyst cell intermediate	Poxm	31	sNPF-R	31	npr
Testis	cyst cell intermediate	slp2	12	AstC-R1	12	npr
Testis	cyst cell intermediate	slp2	42	AstC-R2	42	npr
Testis	cyst cell intermediate	Sox100B	255	Pdfr	255	npr
Testis	cyst cell intermediate	SREBP	44	AstC-R2	44	npr
Testis	cyst cell intermediate	srp	11	NPFR	11	npr
Testis	cyst cell intermediate	Trf2	126	AstA-R1	126	npr
Testis	cyst cell intermediate	Trf2	257	Pdfr	257	npr
Testis	cyst cell intermediate	Trf2	5	SIFaR	5	npr
Testis	cyst cell intermediate	yps	126	AstA-R1	126	npr
Testis	cyst stem cell	Atf3	5	Pdfr	5	npr
Testis	cyst stem cell	bs	1	SIFaR	1	npr
Testis	cyst stem cell	cnc	8	AstA-R1	8	npr
Testis	cyst stem cell	Dif	5	Pdfr	5	npr
Testis	cyst stem cell	Dp	1	SIFaR	1	npr
Testis	cyst stem cell	E2f1	5	Pdfr	5	npr
Testis	cyst stem cell	Hsf	1	SIFaR	1	npr
Testis	cyst stem cell	kay	1	NPFR	1	npr
Testis	cyst stem cell	klu	2	AstA-R1	2	npr
Testis	cyst stem cell	Mef2	1	NPFR	1	npr
Testis	cyst stem cell	pan	8	AstA-R1	8	npr
Testis	cyst stem cell	slp2	2	AstC-R2	2	npr
Testis	cyst stem cell	Sox100B	5	Pdfr	5	npr
Testis	cyst stem cell	SREBP	2	AstC-R2	2	npr
Testis	cyst stem cell	srp	1	NPFR	1	npr
Testis	cyst stem cell	Trf2	8	AstA-R1	8	npr
Testis	cyst stem cell	Trf2	5	Pdfr	5	npr
Testis	cyst stem cell	Trf2	1	SIFaR	1	npr
Testis	cyst stem cell	yps	8	AstA-R1	8	npr
Testis	early cyst cell 1	Abd-B	7	sNPF-R	7	npr
Testis	early cyst cell 1	Atf3	1	FMRFaR	1	npr
Testis	early cyst cell 1	Atf3	8	Pdfr	8	npr
Testis	early cyst cell 1	Atf3	7	sNPF-R	7	npr
Testis	early cyst cell 1	cnc	15	AstA-R1	15	npr
Testis	early cyst cell 1	Dif	8	Pdfr	8	npr
Testis	early cyst cell 1	Dif	7	sNPF-R	7	npr
Testis	early cyst cell 1	Dr	7	sNPF-R	7	npr
Testis	early cyst cell 1	E2f1	8	Pdfr	8	npr
Testis	early cyst cell 1	kay	1	FMRFaR	1	npr
Testis	early cyst cell 1	kay	2	NPFR	2	npr
Testis	early cyst cell 1	klu	6	AstA-R1	6	npr
Testis	early cyst cell 1	Mef2	1	FMRFaR	1	npr
Testis	early cyst cell 1	Mef2	2	NPFR	2	npr
Testis	early cyst cell 1	pan	15	AstA-R1	15	npr
Testis	early cyst cell 1	Poxm	7	sNPF-R	7	npr
Testis	early cyst cell 1	slp2	3	AstC-R2	3	npr
Testis	early cyst cell 1	Sox100B	8	Pdfr	8	npr
Testis	early cyst cell 1	SREBP	3	AstC-R2	3	npr
Testis	early cyst cell 1	srp	2	NPFR	2	npr
Testis	early cyst cell 1	Trf2	15	AstA-R1	15	npr
Testis	early cyst cell 1	Trf2	8	Pdfr	8	npr
Testis	early cyst cell 1	yps	15	AstA-R1	15	npr
Testis	early cyst cell 2	Abd-B	1	sNPF-R	1	npr
Testis	early cyst cell 2	Atf3	4	Pdfr	4	npr
Testis	early cyst cell 2	Atf3	1	sNPF-R	1	npr
Testis	early cyst cell 2	cnc	24	AstA-R1	24	npr
Testis	early cyst cell 2	Dif	4	Pdfr	4	npr
Testis	early cyst cell 2	Dif	1	sNPF-R	1	npr
Testis	early cyst cell 2	Dr	1	sNPF-R	1	npr
Testis	early cyst cell 2	E2f1	4	Pdfr	4	npr
Testis	early cyst cell 2	kay	3	NPFR	3	npr
Testis	early cyst cell 2	klu	6	AstA-R1	6	npr
Testis	early cyst cell 2	Lmx1a	1	sNPF-R	1	npr
Testis	early cyst cell 2	Mef2	3	NPFR	3	npr
Testis	early cyst cell 2	NfI	2	AstC-R1	2	npr
Testis	early cyst cell 2	pan	24	AstA-R1	24	npr
Testis	early cyst cell 2	Poxm	1	sNPF-R	1	npr
Testis	early cyst cell 2	slp2	2	AstC-R1	2	npr
Testis	early cyst cell 2	slp2	22	AstC-R2	22	npr
Testis	early cyst cell 2	Sox100B	4	Pdfr	4	npr
Testis	early cyst cell 2	SREBP	22	AstC-R2	22	npr
Testis	early cyst cell 2	srp	3	NPFR	3	npr
Testis	early cyst cell 2	Trf2	24	AstA-R1	24	npr
Testis	early cyst cell 2	Trf2	4	Pdfr	4	npr
Testis	early cyst cell 2	yps	24	AstA-R1	24	npr
Testis	early elongation stage spermatid	Abd-B	11	sNPF-R	11	npr
Testis	early elongation stage spermatid	Atf3	7	FMRFaR	7	npr
Testis	early elongation stage spermatid	Atf3	26	Pdfr	26	npr
Testis	early elongation stage spermatid	Atf3	13	sNPF-R	13	npr
Testis	early elongation stage spermatid	BEAF-32	11	TkR86C	11	npr
Testis	early elongation stage spermatid	bs	8	SIFaR	8	npr
Testis	early elongation stage spermatid	cnc	18	AstA-R1	18	npr
Testis	early elongation stage spermatid	Dif	26	Pdfr	26	npr
Testis	early elongation stage spermatid	Dif	13	sNPF-R	13	npr
Testis	early elongation stage spermatid	Dp	14	SIFaR	14	npr
Testis	early elongation stage spermatid	Dr	12	sNPF-R	12	npr
Testis	early elongation stage spermatid	E2f1	26	Pdfr	26	npr
Testis	early elongation stage spermatid	Hsf	13	SIFaR	13	npr
Testis	early elongation stage spermatid	kay	7	FMRFaR	7	npr
Testis	early elongation stage spermatid	kay	13	NPFR	13	npr
Testis	early elongation stage spermatid	klu	18	AstA-R1	18	npr
Testis	early elongation stage spermatid	klu	4	CrzR	4	npr
Testis	early elongation stage spermatid	Lmx1a	6	AstA-R2	6	npr
Testis	early elongation stage spermatid	Lmx1a	10	sNPF-R	10	npr
Testis	early elongation stage spermatid	Mef2	7	AstA-R2	7	npr
Testis	early elongation stage spermatid	Mef2	7	FMRFaR	7	npr
Testis	early elongation stage spermatid	Mef2	13	NPFR	13	npr
Testis	early elongation stage spermatid	NfI	7	AstA-R2	7	npr
Testis	early elongation stage spermatid	NfI	4	AstC-R1	4	npr
Testis	early elongation stage spermatid	pan	18	AstA-R1	18	npr
Testis	early elongation stage spermatid	Poxm	13	sNPF-R	13	npr
Testis	early elongation stage spermatid	slp2	4	AstC-R1	4	npr
Testis	early elongation stage spermatid	slp2	22	AstC-R2	22	npr
Testis	early elongation stage spermatid	Sox100B	26	Pdfr	26	npr
Testis	early elongation stage spermatid	SREBP	24	AstC-R2	24	npr
Testis	early elongation stage spermatid	srp	13	NPFR	13	npr
Testis	early elongation stage spermatid	Trf2	18	AstA-R1	18	npr
Testis	early elongation stage spermatid	Trf2	26	Pdfr	26	npr
Testis	early elongation stage spermatid	Trf2	14	SIFaR	14	npr
Testis	early elongation stage spermatid	yps	18	AstA-R1	18	npr
Testis	early-mid elongation-stage spermatid	Abd-B	15	sNPF-R	15	npr
Testis	early-mid elongation-stage spermatid	Atf3	4	FMRFaR	4	npr
Testis	early-mid elongation-stage spermatid	Atf3	24	Pdfr	24	npr
Testis	early-mid elongation-stage spermatid	Atf3	18	sNPF-R	18	npr
Testis	early-mid elongation-stage spermatid	BEAF-32	11	TkR86C	11	npr
Testis	early-mid elongation-stage spermatid	bs	3	SIFaR	3	npr
Testis	early-mid elongation-stage spermatid	cnc	14	AstA-R1	14	npr
Testis	early-mid elongation-stage spermatid	Dif	24	Pdfr	24	npr
Testis	early-mid elongation-stage spermatid	Dif	18	sNPF-R	18	npr
Testis	early-mid elongation-stage spermatid	Dp	6	SIFaR	6	npr
Testis	early-mid elongation-stage spermatid	Dr	18	sNPF-R	18	npr
Testis	early-mid elongation-stage spermatid	E2f1	24	Pdfr	24	npr
Testis	early-mid elongation-stage spermatid	Hsf	6	SIFaR	6	npr
Testis	early-mid elongation-stage spermatid	kay	4	FMRFaR	4	npr
Testis	early-mid elongation-stage spermatid	kay	16	NPFR	16	npr
Testis	early-mid elongation-stage spermatid	klu	10	AstA-R1	10	npr
Testis	early-mid elongation-stage spermatid	klu	11	CrzR	11	npr
Testis	early-mid elongation-stage spermatid	Lmx1a	1	AstA-R2	1	npr
Testis	early-mid elongation-stage spermatid	Lmx1a	13	sNPF-R	13	npr
Testis	early-mid elongation-stage spermatid	Mef2	6	AstA-R2	6	npr
Testis	early-mid elongation-stage spermatid	Mef2	4	FMRFaR	4	npr
Testis	early-mid elongation-stage spermatid	Mef2	16	NPFR	16	npr
Testis	early-mid elongation-stage spermatid	NfI	6	AstA-R2	6	npr
Testis	early-mid elongation-stage spermatid	NfI	2	AstC-R1	2	npr
Testis	early-mid elongation-stage spermatid	pan	14	AstA-R1	14	npr
Testis	early-mid elongation-stage spermatid	Poxm	18	sNPF-R	18	npr
Testis	early-mid elongation-stage spermatid	slp2	1	AstC-R1	1	npr
Testis	early-mid elongation-stage spermatid	slp2	9	AstC-R2	9	npr
Testis	early-mid elongation-stage spermatid	Sox100B	20	Pdfr	20	npr
Testis	early-mid elongation-stage spermatid	SREBP	12	AstC-R2	12	npr
Testis	early-mid elongation-stage spermatid	srp	16	NPFR	16	npr
